"","Shape_Area","PointID","One_m_Class_1_1st_choice","One_m_Class_1_2nd_choice","One_m_Class_2_1st_choice","One_m_Class_2_2nd_choice","One_m_Class_3_1st_choice","One_m_Class_3_2nd_choice","Five_m_Class1_1st_choice","Five_m_Class1_2nd_choice","Five_m_Class_2_1st_choice","Five_m_Class_2_2nd_choice","Five_m_Class_3_1st_choice","Five_m_Class_3_2nd_choice","Bin","Border_ind","Bright_vis","CoefVar_nDSM","Compactnes","Density","EllipticFi","GLCMCon_NIR","GLCMCon_nDSM","GLCMHom_nDSM","GLCMHomNIR","Imag_Brightness","Len_div_Width","MaxHtMinHt","Mean_Blue","Mean_Green","Mean_nDSM","Mean_NIR","Mean_Red","Mean_RE","Mean_slope","Mean_zDev","NDRE","NDVI","NDVIRE","NIR_div_RE","RectangFit","RelBord_bldg","RelBord_trees","RelBord_unclass","Roundness","SAVI","sd_blue","sd_green","sd_ndsm","sd_NIR","sd_RE","sd_red","sd_slope","sd_zdev"
"1",19.6348934356,35,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,10,1.45669291338583,3781.23628691983,0,1.41772151898734,2.26465625254414,0.689113924050633,887.769833399444,0,1,0.571807795175252,5059.03375527426,1.14285714285714,0,5142.24683544304,3867.11392405063,0,8975.63924050633,2334.34810126582,3136.27215189873,0,0.057283443832133,0.482117718617827,0.587205886138497,0.146587409383612,2.86188149681856,0.866669170027669,0,0,1,0.705559454043292,0.880769891503181,112.459707930017,84.4215593289913,0,103.458070657799,60.7814771016622,49.0576936526829,0,0.010157480786317
"2",19.6353762866,41,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,10,3.95348837209302,3664.54761904762,0,2.72727272727273,1.48783887890679,0,750.39178611365,0,1,0.576696412966159,4825.19913419913,1.02857142857143,0,5028.80086580087,3771.22294372294,0,8510.75541125541,2193.61904761905,3008.42424242424,0,0.061603632173239,0.477666928918286,0.590145308154756,0.156631759748084,2.8289744814705,0.334778056767881,0,0,1,1.84270255831165,0.885176615742474,83.8790058256369,81.451284630483,0,144.522331304216,97.2186678010662,67.0493607728322,0,0.014670493233574
"3",19.6345611784,82,"Bare",NA,"Soil",NA,"Soil",NA,"Bare",NA,"Soil",NA,"Soil",NA,10,1.07142857142857,4047.46153846154,0,1.23076923076923,2.00024351878116,0.8,1588.25300480769,0,1,0.570733292968196,4881.26923076923,2,0,5299.46153846154,4240.07692307692,0,7800.88461538462,2602.84615384615,3365.11538461538,0,0.048363601508049,0.397256782264842,0.499632158582165,0.127726900694091,2.31816259586481,0.863156442825006,0,0,1,0.620043396998756,0.749412221359654,55.0749355034867,91.4990218850347,0,139.221828229701,42.4004054072284,86.8640371312906,0,0.008924361004743
"4",19.6343300092,90,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,10,1.49253731343284,3830.35238095238,0,1.54285714285714,1.36928825732276,0.52,768.097477490885,0,1,0.569867760069589,5190.38412698413,4.5,0,5164.01904761905,4033.74285714286,0,9244.11428571429,2293.29523809524,3188.98095238095,0,0.046055533333903,0.48701736915682,0.602459246443041,0.163378436832807,2.89876748207369,0.767392310856815,0,0,1,1.07860489612116,0.903649707939996,87.2747147097358,71.8070202923512,0,115.906309806949,65.4898001439993,39.8554349067941,0,0.007837864054152
"5",19.635340213,136,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,10,2.97297297297297,4150.89333333333,0,3.35310198891157,1.4585455756622,0.1472,1245.37319522913,0,1,0.57638444428181,5101.28666666667,2.39474976921204,0,5333.42,4392.61,0,8184.6,2726.65,3990.81,0,0.077895501178503,0.344447538111653,0.500213082827357,0.188190179026001,2.05086185511212,0.58517671894193,0,0,1,1.84849402422663,0.750285242972026,86.8168393803875,120.559768994457,0,268.43632392059,108.503151567118,150.224323929249,0,0.022295227216734
"6",19.635452887,155,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,10,2.44047619047619,3848.92644757433,0,3.1319246259467,1.23817415705124,0.051267605633803,712.220716324464,0,1,0.576531940974192,5583.69327073552,2.89375032805787,0,5201.50234741784,4106.07981220657,0,10405.8028169014,2239.19718309859,3789.01877934272,0,0.041022431879116,0.466140697344829,0.645836744468392,0.257094570914557,2.74630542177109,0.520368061614959,0,0,1,2.00588152110785,0.968716812360462,88.5230732720517,111.867284782732,0,234.299091772064,125.662748688307,68.9372620238946,0,0.011053327596353
"7",19.6355705371,305,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,10,2.74509803921569,4117.37651821862,0,2.09288380569058,1.17201218147062,0.21165991902834,1067.0935160311,0,1,0.579054209326163,5119.3616734143,4.43193423737486,0,5329.44129554656,4364.07692307692,0,8335.3967611336,2658.61133603239,3941.18218623482,0,0.061306531473331,0.357934779203348,0.51635266910205,0.194334996371497,2.11494834982414,0.622442068277121,0,0,1,1.78295107386638,0.774493780203477,85.6222496242076,74.5040698956768,0,153.267529822904,63.5366833255656,62.5871598975734,0,0.011596517461917
"8",0.785386036121,35,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,10,1.45669291338583,3781.23628691983,0,1.41772151898734,2.26465625254414,0.689113924050633,887.769833399444,0,1,0.571807795175252,5059.03375527426,1.14285714285714,0,5142.24683544304,3867.11392405063,0,8975.63924050633,2334.34810126582,3136.27215189873,0,0.057283443832133,0.482117718617827,0.587205886138497,0.146587409383612,2.86188149681856,0.866669170027669,0,0,1,0.705559454043292,0.880769891503181,112.459707930017,84.4215593289913,0,103.458070657799,60.7814771016622,49.0576936526829,0,0.010157480786317
"9",0.785482606556,41,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,10,3.95348837209302,3664.54761904762,0,2.72727272727273,1.48783887890679,0,750.39178611365,0,1,0.576696412966159,4825.19913419913,1.02857142857143,0,5028.80086580087,3771.22294372294,0,8510.75541125541,2193.61904761905,3008.42424242424,0,0.061603632173239,0.477666928918286,0.590145308154756,0.156631759748084,2.8289744814705,0.334778056767881,0,0,1,1.84270255831165,0.885176615742474,83.8790058256369,81.451284630483,0,144.522331304216,97.2186678010662,67.0493607728322,0,0.014670493233574
"10",0.785319585286,82,"Bare",NA,"Soil",NA,"Soil",NA,"Bare",NA,"Soil",NA,"Soil",NA,10,1.07142857142857,4047.46153846154,0,1.23076923076923,2.00024351878116,0.8,1588.25300480769,0,1,0.570733292968196,4881.26923076923,2,0,5299.46153846154,4240.07692307692,0,7800.88461538462,2602.84615384615,3365.11538461538,0,0.048363601508049,0.397256782264842,0.499632158582165,0.127726900694091,2.31816259586481,0.863156442825006,0,0,1,0.620043396998756,0.749412221359654,55.0749355034867,91.4990218850347,0,139.221828229701,42.4004054072284,86.8640371312906,0,0.008924361004743
"11",0.785273352327,90,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,10,2.80737704918033,3860.08823529412,0,2.70588235294118,1.96780144245707,0.484290657439446,691.624103183103,0,1,0.577781893263608,5270.58073817762,1.35294117647059,0,5214.98442906574,4041.72837370242,0,9446.46193771626,2323.55190311419,3230.84602076125,0,0.049007316090192,0.490294622274167,0.605174312530758,0.163346978391137,2.92383539079665,0.730773845966926,0,0,1,1.90781276524145,0.907722907970286,91.0163761440688,78.3939386059689,0,106.244508611416,74.2259164376962,62.4863022070121,0,0.008396785130327
"12",0.785475393398,136,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,10,2.97297297297297,4150.89333333333,0,3.35310198891157,1.4585455756622,0.1472,1245.37319522913,0,1,0.57638444428181,5101.28666666667,2.39474976921204,0,5333.42,4392.61,0,8184.6,2726.65,3990.81,0,0.077895501178503,0.344447538111653,0.500213082827357,0.188190179026001,2.05086185511212,0.58517671894193,0,0,1,1.84849402422663,0.750285242972026,86.8168393803875,120.559768994457,0,268.43632392059,108.503151567118,150.224323929249,0,0.022295227216734
