Shape_Area,PointID,One_m_Class_1_1st_choice,One_m_Class_1_2nd_choice,One_m_Class_2_1st_choice,One_m_Class_2_2nd_choice,One_m_Class_3_1st_choice,One_m_Class_3_2nd_choice,Five_m_Class1_1st_choice,Five_m_Class1_2nd_choice,Five_m_Class_2_1st_choice,Five_m_Class_2_2nd_choice,Five_m_Class_3_1st_choice,Five_m_Class_3_2nd_choice,Bin,Border_ind,Bright_vis,CoefVar_nDSM,Compactnes,Density,EllipticFi,GLCMCon_NIR,GLCMCon_nDSM,GLCMHom_nDSM,GLCMHomNIR,Imag_Brightness,Len_div_Width,MaxHtMinHt,Mean_Blue,Mean_Green,Mean_nDSM,Mean_NIR,Mean_Red,Mean_RE,Mean_slope,Mean_zDev,NDRE,NDVI,NDVIRE,NIR_div_RE,RectangFit,RelBord_bldg,RelBord_trees,RelBord_unclass,Roundness,SAVI,sd_blue,sd_green,sd_ndsm,sd_NIR,sd_RE,sd_red,sd_slope,sd_zdev
19.6349540849,35.0,Bare,NA,Barren,NA,Modified_barren,NA,Bare,NA,Barren,NA,Modified_barren,NA,3.0,1.379310344827586,7194.48611111111,1.93507844533191,2.0,1.453368516590339,0.306666666666667,2770.0778032036624,894.821505376342,0.102744469406834,0.570767387156684,6520.75,3.0,0.709999978542328,7900.625,7242.0,0.048770999846553,5879.416666666667,6440.833333333333,5617.0,3.179986398522742,0.112274712709089,0.022825953014345,-0.045568609944333,-0.068323496482231,1.04671829565011,0.671024230629299,0.03125,0.0,0.96875,1.303263316244941,-0.068350141022259,325.57587601303317,479.733346071885,0.094375710560351,156.90600069963367,291.41136445467146,435.3840896904174,5.588119353554746,0.216715204216109
19.6349540849,36.0,Vegetation,NA,Grass-herb,NA,Modified_G-H,NA,Vegetation,NA,Grass-herb,NA,Modified_G-H,NA,3.0,1.40625,5313.781481481482,0.526998288637191,1.733333333333333,2.142609159133855,0.588444444444445,1018.6271186440672,3045.731344117551,0.021090252143888,0.572900060156787,4985.907407407408,1.083333333333333,0.148000001907349,6156.233333333334,5234.466666666666,0.037321777802323,5172.611111111111,4550.644444444444,4409.533333333334,1.024123816322949,0.052209249359038,0.079635386650866,0.063966915516408,-0.015748695462392,1.173051822062299,0.798677623049861,0.0,0.0,1.0,1.014447184020742,0.095945439462119,137.61710568740276,128.29403727374321,0.019668513030722,74.95994403597275,80.89611994538942,122.19650032368108,0.612713883132768,0.009868109363046
19.6349540849,37.0,Water,NA,Water,NA,Water,NA,Water,NA,Water,NA,Water,NA,3.0,1.808510638297872,4528.526315789473,1.078227952922373,2.368421052631579,1.373870871476383,0.0,2624.085159156676,1556.5061213507365,0.065881238482536,0.58029862329561,3673.368421052631,1.8,0.745000004768372,5689.631578947368,4848.9473684210525,0.096341263121239,3124.157894736842,3047.0,2868.9473684210525,4.496027331132638,0.176936419982659,0.042584021990182,0.01250298502371,-0.030097061466331,1.088956154833976,0.388676501882603,0.0,0.0,1.0,2.052543049885218,0.018752958132038,187.31403705129543,353.4394124635098,0.103877842917169,401.65227998434324,230.46988013831668,173.31443891621407,4.532482632940095,0.15217299001066
19.6349540849,38.0,Vegetation,NA,Grass-herb,NA,Modified_G-H,NA,Vegetation,NA,Grass-herb,NA,Modified_G-H,NA,3.0,1.818181818181818,4275.190156599552,1.185881706065122,2.657718120805369,1.763912910952302,0.389530201342282,619.2884223265833,2197.5133696459525,0.070941086899786,0.579683174427987,3972.5637583892617,1.375,0.384999990463257,5481.39932885906,4194.607382550335,0.019549825416765,4573.520134228188,3149.5637583892617,3376.9295302013425,1.058466057518728,0.0984096147155,0.15050602853074,0.184376655185644,0.034837356258307,1.354342781904454,0.699424740095118,0.0,0.0,1.0,1.96302265948741,0.276547078850275,162.34923289739405,126.21393183715406,0.023183780318509,139.20804742219173,105.01718491736185,137.9546089218828,0.957407745835748,0.304377135889999
19.6349540849,39.0,Bare,NA,Barren,NA,Linear_unpaved,NA,Bare,NA,Barren,NA,Linear_unpaved,NA,3.0,1.875,6432.295238095237,2.179446263908595,2.643957761390441,1.023716809408595,0.352,795.2931583356609,710.6361020950135,0.096888865458659,0.575459887679507,5684.195238095238,4.897034376571453,0.948300004005432,7233.885714285714,6486.428571428572,0.040750857150781,4989.585714285714,5576.571428571428,4824.328571428571,2.614389523121928,0.091143958279065,0.01683906523391,-0.05555337729219,-0.072324785080412,1.034254951836377,0.657024603910632,0.002380952380952,0.0,0.997619047619048,1.506988669702034,-0.083326122871674,154.03520403346167,196.55988338188644,0.088814303368342,171.86842915082752,157.2963283041214,178.7628573940008,5.235665984023302,0.097854836700467
19.6349540849,42.0,Vegetation,NA,Grass-herb,NA,Modified_G-H,NA,Vegetation,NA,Grass-herb,NA,Modified_G-H,NA,3.0,2.561643835616438,5581.0288600288595,1.887556390507642,5.099501225388797,1.05456368403415,0.0,393.4533265444671,780.859736620902,0.126589725665692,0.577556343442147,5289.808946608947,1.847324317924174,1.909999966621399,6613.603463203463,5710.422510822511,0.119547705187914,5739.943722943723,4419.060606060606,4443.219047619048,8.41811841671472,0.149337555042335,0.127340071502462,0.130020922730779,0.002725985017682,1.291843517374985,0.328435326392194,0.106951871657754,0.149732620320856,0.74331550802139,2.854962042721831,0.195021785626706,567.1053532806822,644.4926645391547,0.22565303489797,453.8058334742227,384.8807602845167,624.5152785348349,12.406891987596428,0.162860439093273
19.6349540849,48.0,Bare,NA,Barren,NA,Modified_barren,NA,Bare,NA,Barren,NA,Modified_barren,NA,3.0,1.388888888888889,7823.879643387816,3.16964683618058,2.005943536404161,1.823020640318622,0.236255572065379,932.6460511033679,405.7981378763865,0.236207187710506,0.573032540894749,6957.32838038633,1.5,4.28000020980835,8342.411589895988,7981.197622585439,0.124135067007666,5742.757800891531,7148.02971768202,5955.090638930164,7.790477397050404,0.125906683487975,-0.018151443757453,-0.109013659155092,-0.091042365962079,0.964344314652316,0.610112288682063,0.026666666666667,0.0,0.973333333333333,1.212210492341763,-0.163514146445706,236.55828075248658,204.19201374871275,0.393464322399914,172.92331190508042,180.51610618696262,177.4687859696244,21.723716874449448,0.313115144734271
19.6349540849,50.0,Bare,NA,Barren,NA,Linear_unpaved,NA,Bare,NA,Barren,NA,Linear_unpaved,NA,3.0,1.458333333333333,6539.34693877551,2.391226391936659,1.959183673469388,1.772448352114538,0.45469387755102,1226.9921862541858,795.657543317514,0.172543626635699,0.568095256079768,5790.421768707482,1.5,1.289999961853027,7265.224489795918,6590.918367346939,0.05805240808625,5018.448979591837,5761.897959183673,4945.081632653061,4.204884866059435,0.189632072162872,0.007363589253052,-0.06896336303591,-0.076288211771074,1.014836427866897,0.696038374991708,0.0,0.0,1.0,1.493447352479247,-0.103440246923162,213.45661178452195,267.11335488237023,0.138816450331318,173.52092871765765,157.2829034048423,208.98532756796723,7.537447465368159,0.169922536703107
19.6349540849,40.0,Built-up,NA,Other_Built,NA,Other_Built,NA,Built-up,NA,Other_built,NA,Other_built,NA,4.0,2.111111111111111,4983.621951219512,1.132125479981019,3.170731707317073,1.385842309511767,0.121951219512195,1908.59382422803,2842.9715639810433,0.095887883098052,0.560829697023786,4056.739837398374,1.3,3.882500023581088,6185.756097560976,4887.914634146341,0.701733537926907,3405.109756097561,3877.1951219512193,3417.2195121951218,64.86441852552134,0.908450222506029,-0.001775017830617,-0.064826366618717,-0.063058604812904,0.996456254550126,0.542886079614753,0.684210526315789,0.0,0.315789473684211,2.238260039930005,-0.097232873959711,136.19019707707125,276.1047300952339,0.794450418444277,320.24470468756886,269.75743505159437,371.711842204065,55.72635885853123,0.825858151334228
19.6349540849,109.0,Built-up,NA,Paved,NA,Non-linear_paved,NA,Built-up,NA,Paved,NA,Non-linear_paved,NA,4.0,1.333333333333333,6038.25,1.325247698789455,1.875,1.585059658011936,0.36,2260.580078125,1718.783085861846,0.111867750261561,0.56333727405093,4895.291666666667,1.666666666666667,2.492500066757202,7267.875,6008.75,0.41220450205612,3839.0,4838.125,4180.75,27.413224110752346,0.522972580976784,-0.042613547803859,-0.11514470518749,-0.072888802649998,0.918256293727202,0.6880197527616,0.0,0.0,1.0,1.12904977525364,-0.172707105918958,109.63967974688725,138.46186298038893,0.546273067780526,139.52060779684126,167.60351279134935,221.65764001044494,25.924155803723703,0.470127387016409
19.6349540849,174.0,Built-up,NA,Paved,NA,Linear_paved,NA,Built-up,NA,Paved,NA,Linear_paved,NA,4.0,2.265625,5911.181405895692,0.791930961899976,2.879967794047728,1.471344232115389,0.188571428571429,1028.0995407454884,2665.379329463833,0.041947468563327,0.581298899228776,4813.30612244898,1.91696446669374,0.141100004315376,7156.8231292517,5905.639455782313,0.028120244882215,3863.197278911565,4671.081632653061,3937.0,1.037026275894066,0.040100666888717,-0.009461648013438,-0.094663458051125,-0.085278191353166,0.98125407135168,0.556019184764069,0.0,0.0,1.0,1.398302280860172,-0.1419868684554,135.3303692923229,107.36142440396904,0.022269292578436,99.52305578132474,86.78513619247006,96.29041321049105,0.71386275475768,0.01236848632478
19.6349540849,218.0,Vegetation,NA,Non-photosynthetic,NA,Non-photosynthetic,NA,Bare,NA,Barren,NA,Modified_barren,NA,4.0,1.3,6493.483333333334,0.875034722824737,1.834589469787367,1.624591148331287,0.608,828.934375,2714.8892857142787,0.033246875627863,0.569112182748808,5788.966666666667,2.37860550896576,0.186700001358986,7441.5,6645.65,0.026749799965881,5327.95,5393.3,4881.95,1.205297492660582,0.042147518113255,0.043683091900998,-0.006095371341961,-0.049765212525243,1.091356937289403,0.782651237409719,0.0,0.0,1.0,0.954411093785659,-0.009142630633992,176.70780967461513,193.03504215556305,0.023407003798762,212.3340469637406,122.30227921016026,189.5001583112795,0.874435133954429,0.012773912477644
19.6349540849,284.0,Built-up,NA,Paved,NA,Linear_paved,NA,Built-up,NA,Paved,NA,Linear_paved,NA,4.0,2.953020134228188,5761.313237124125,0.768094251156434,4.701640726777982,0.526642361209401,0.0,743.5940295572946,1700.6336685946783,0.031667721181001,0.578439288804319,4710.222989914749,8.987641019592312,1.931800007820129,6999.171449267287,5737.838190226779,0.053729269487874,3845.90070763916,4546.930071878308,3842.7406808937426,1.677540723312689,0.058525729558284,4.10999367213e-4,-0.08352716534569,-0.083935283247187,1.000822336714296,0.443824427583902,0.005681818181818,0.0,0.994318181818182,2.303272439621601,-0.125283284310067,139.87831147458803,137.59269417526858,0.04126914301247,132.3711237233284,105.07600433423808,123.85663305127461,2.252158242528581,0.055728876921328
19.6349540849,42.0,Built-up,NA,Paved,NA,Linear_paved,NA,Built-up,NA,Paved,NA,Linear_paved,NA,5.0,1.590909090909091,5611.845519310086,1.995439707596172,1.822272215973003,0.770461204745126,0.446569178852643,768.9128950556114,1466.9394658299523,0.197213659157269,0.573812372837673,5151.53318335208,11.25,4.420000076293945,6695.191226096738,5634.341957255343,0.29671608594967,5314.254218222723,4506.0033745781775,4324.184476940382,28.323455570690978,0.374402374955244,0.102720966807538,0.082304444257864,-0.02059060358569,1.22896103220436,0.744160866122178,0.331428571428571,0.037142857142857,0.631428571428571,1.334951135522098,0.123450380890732,261.65125788998745,278.3949498142955,0.592079059786489,394.05807807213364,159.95615170318695,248.74732503012424,37.13832263751593,0.493839432767128
19.6349540849,54.0,Vegetation,NA,Non-photosynthetic,NA,Non-photosynthetic,NA,Vegetation,NA,Non-photosynthetic,NA,Non-photosynthetic,NA,5.0,3.072463768115942,5209.517551494053,2.529141587605419,2.64438095952145,1.610219236695036,0.101827676240209,1041.184170212767,916.5015902388257,0.219097368727576,0.575073214265793,4904.426167682042,1.239934919852459,4.12470006942749,6267.554395126197,5176.365535248042,0.141531070276286,5352.280243690166,4184.63272410792,4174.42819843342,14.621142444005471,0.216121499951089,0.123636831379107,0.122434536576445,-0.001220774171771,1.282158894408286,0.550729476915786,0.174528301886792,0.313679245283019,0.511792452830189,1.813990442714808,0.183642176897131,256.1297434399145,301.95013460905045,0.35795211577406,435.112905889554,278.7938732876706,329.8995535205117,31.029781953905886,0.410810639992601
19.6349540849,226.0,Vegetation,NA,Grass-herb,NA,Modified_G-H,NA,Vegetation,NA,Grass-herb,NA,Modified_G-H,NA,5.0,2.781818181818182,5150.710751237067,2.513414285703656,2.267206477732794,1.742010480110186,0.28744939271255,910.210014456565,620.9969045884927,0.256005064095175,0.570611542325823,5171.085919928025,1.05,5.97790002822876,6114.932523616734,5235.147098515519,0.28991632814657,6176.058029689609,4102.0526315789475,4471.821862348178,17.42198940361479,0.376098360614939,0.160054037481754,0.201788584153528,0.0431274368468,1.381105558271619,0.661270680626416,0.091503267973856,0.633986928104575,0.274509803921569,1.431776307619722,0.302668152310581,191.49438819477913,309.6918214063276,0.728679840822339,239.69348539946904,251.56416074518825,310.3276205040907,24.860952357765814,0.566650805926336
19.6349540849,51.0,Built-up,NA,Paved,NA,Linear_paved,NA,Built-up,NA,Paved,NA,Linear_paved,NA,6.0,1.333333333333333,5774.627450980392,0.948787439981821,1.882352941176471,1.813789916552755,0.374117647058823,2028.36075367647,2661.448508033666,0.051754736329337,0.566362623580332,5013.686274509804,2.0,0.119999997317791,6921.764705882353,5727.235294117647,0.023394588136169,4638.941176470588,4674.882352941177,4186.823529411765,1.285652933453812,0.088699921693872,0.051227022487636,-0.00385890674835,-0.055075041985012,1.107985837922895,0.654215764827846,0.0,0.0,1.0,1.237403444000899,-0.005788049398933,427.7945534141323,346.105480251626,0.022196491387145,200.23235637577613,146.22594736114675,357.29751688325376,0.892354756055363,0.247645373933628
19.6349540849,114.0,Vegetation,NA,Trees,NA,Deciduous,NA,Vegetation,NA,Trees,NA,Deciduous,NA,8.0,2.32,3749.843267108168,1.079502640411808,3.326158940397351,1.432617103822453,0.0,1111.0720911310011,1017.1703193487709,0.046765047865924,0.577017185299844,4272.832229580574,1.195121951219512,1.098600029945374,5051.89238410596,3790.004966887417,0.061327317921947,6620.859271523179,2407.6324503311257,3409.2880794701987,4.378808281496969,0.150059194498332,0.32019182566993,0.466658989230011,0.172196890778785,1.942006400512818,0.434033389240922,0.0,0.689655172413793,0.310344827586207,2.042628964557947,0.699949720464486,122.95935637226373,197.4087641772935,0.066203001626117,852.8257054274794,226.80977046217896,201.33834659076567,11.74980145395105,0.503332278367441
19.6349540849,145.0,Vegetation,NA,Trees,NA,Deciduous,NA,Vegetation,NA,Trees,NA,Deciduous,NA,9.0,2.306122448979592,3407.2688378033204,1.14138441425768,2.76296208992375,1.314624941354415,0.022988505747126,540.5382009785473,1813.1845420080715,0.066885911241222007,0.586438457288687,3803.3895274584925,1.850662661148465,3.114599943161011,4911.168582375479,3367.469348659004,0.417265134369571,6099.530651340996,1943.168582375479,2672.5210727969347,24.379444703288463,0.717697673666352,0.390673662937259,0.516786957734448,0.158015929343112,2.28231339817183,0.493281590703214,0.0,1.0,0.0,1.88204463995239,0.775132248038013,143.50198020681762,161.85106209683923,0.476259920982565,1205.2543904139986,305.87280514551327,83.40377671776895,20.056311694193667,1.091026479418852
19.6354487315,19.0,Vegetation,NA,Non-photosynthetic,NA,Non-photosynthetic,NA,Vegetation,NA,Non-photosynthetic,NA,Non-photosynthetic,NA,10.0,3.6784140969163,4814.9596949891065,1.141172672222326,4.055940069414746,0.793829663259853,0.0,947.2454651356278,2422.102070063703,0.100221016855463,0.577125181530964,4569.429193899782,4.428812303599174,0.119999997317791,5841.117647058823,4711.111111111111,0.008726548956878,5104.526143790849,3892.650326797386,4010.62091503268,0.441236400388203,0.025591513202495,0.12000960836932,0.134695125849213,0.014926804942605,1.272752088001629,0.306854836303073,0.0,0.0,1.0,2.327940454793084,0.202031461281398,127.42643353357613,126.12500571291928,0.009958499192399,148.40619812964482,128.5531098271122,142.93116841725268,0.359887693416228,0.007158442802728
19.6353145507,22.0,Vegetation,NA,Trees,NA,Deciduous,NA,Vegetation,NA,Trees,NA,Deciduous,NA,10.0,1.804347826086957,3585.2474074074075,1.826704503033698,2.386520298573277,1.421421778824227,0.204444444444444,1156.4377588838024,1532.6375130150227,0.187774157312263,0.577136893675785,4633.697777777777,1.887643674908863,3.060199975967407,4931.917777777778,3657.3777777777777,0.233228667589008,8077.268888888889,2166.4466666666667,3502.9844444444443,18.334721906267934,0.307558502323098,0.395007286349905,0.577019362765941,0.235744601457171,2.305824937846649,0.586278334575096,0.0,0.487951807228916,0.512048192771084,1.854900994095691,0.865486799379683,145.0524806006205,253.57895013312333,0.42603985732139,941.3554181361673,307.1339877393773,197.6969578813888,23.29968469813368,0.504574353045384
19.6354738643,45.0,Vegetation,NA,Trees,NA,Deciduous,NA,Vegetation,NA,Trees,NA,Deciduous,NA,10.0,1.837209302325581,3601.0575673166204,1.522242088469893,2.237928010207121,1.640747758420526,0.587743732590529,644.2792349726773,1752.6197082888648,0.095752779774332,0.576005336528804,4942.431754874651,2.65430917358092,1.732499957084656,4966.298050139276,3755.8467966573817,0.126985793745192,8990.42061281337,2081.0278551532033,3556.6323119777157,12.730389182115996,0.343076747689074,0.433072876428162,0.62407306303699694,0.261740582631725,2.527790287046602,0.789004546301805,0.0,1.0,0.0,0.783556489452958,0.936067320623438,76.46440555272689,133.42579102180622,0.193303119876688,942.7839877710032,294.4152954557163,89.01140300410299,16.09422275564767,0.500015688089143
19.6343807472,61.0,Vegetation,NA,Non-photosynthetic,NA,Non-photosynthetic,NA,Vegetation,NA,Non-photosynthetic,NA,Non-photosynthetic,NA,10.0,1.428571428571429,5281.716666666666,1.513151612185496,1.93404395601943,1.290198391445094,0.732888888888889,887.2937440180959,2126.715631466776,0.12442572519591,0.575575993320999,5017.437037037037,5.107275869565914,0.153300002217293,6161.594444444445,5225.966666666666,0.007321622171284,5368.7555555555555,4457.5888888888885,4387.394444444444,0.474136425802795,0.042558236671819,0.100588973223158,0.0927269211677,-0.007936074246732,1.223677429403177,0.833335526168895,0.0,0.0,1.0,0.816475890775216,0.139083304689196,147.30228546245678,162.1198425034084,0.011078724392291,209.57935707884258,100.06772691099347,143.14591579878476,0.504454863047036,0.022451637526944
19.6349603472,196.0,Bare,NA,Soil,NA,Modified_soil,NA,Bare,NA,Soil,NA,Modified_soil,NA,10.0,3.03448275862069,5565.913133832087,2.737180405987181,3.086034912718204,1.354354135420949,0.0,529.4780152296732,1631.27178792242,0.226007839919651,0.586969273755994,5279.450955943475,1.222222222222222,5.40369987487793,6247.806733167083,5453.756857855362,0.150470947481847,5388.420199501247,4996.1758104738155,4702.490024937656,17.260659814287358,0.377238653309903,0.067975054708381,0.037771752377334,-0.030281050045447,1.145865311978559,0.388441610120496,0.0,0.704545454545455,0.295454545454546,2.127233504382364,0.056654900732358,108.3917748835166,174.48952117991598,0.411866129117639,194.39156755661568,158.08017639737713,238.6852135877739,27.022657896727917,1.669112714553513
19.6343796321,332.0,Bare,NA,Barren,NA,Modified_barren,NA,Bare,NA,Barren,NA,Modified_barren,NA,10.0,1.836734693877551,4493.3045685279185,1.982494504312973,2.368866328257191,1.570270121735404,0.130287648054146,1062.4370358144904,1275.128379863707,0.123862057839474,0.567772950334318,4815.83135927806,1.142857142857143,2.965500116348267,5687.8257191201355,4603.086294416244,0.139853637313162,6655.406091370558,3189.001692047377,3805.509306260575,15.918058400630144,0.241676651552799,0.272432829898934,0.352119139676644,0.088141631968602,1.748887088627406,0.58052780605592,0.2,0.583333333333333,0.216666666666667,1.65778247851572,0.528151884545086,367.7620824957418,390.6751035662588,0.277259067381523,600.1985437691401,281.799972556216,364.420414598054,27.93711159367409,0.440683303182022
19.6355245445,57.0,Vegetation,NA,Grass-herb,NA,Modified_G-H,NA,Vegetation,NA,Grass-herb,NA,Modified_G-H,NA,12.0,1.25,4239.880149812734,0.691228098859039,1.348314606741573,2.10568761649802,0.617078651685393,826.2504613762184,2751.6813024733265,0.025892964305138,0.574412247513911,4991.730337078651,1.2,0.142499998211861,5333.6741573033705,4344.640449438202,0.029544359554662,7589.224719101124,3041.325842696629,4145.943820224719,1.075727444542258,0.046204533923543,0.293415547236291,0.427814048761308,0.153690904798903,1.8305179829209,0.798411685713047,0.0,0.0,1.0,1.032652267175876,0.641690891690496,99.81452184103371,97.7541340475863,0.020421891486977,227.49479573298345,69.01251466878725,108.80100124300101,0.644442635041058,0.010054012731077
19.6356118822,91.0,Vegetation,NA,Grass-herb,NA,Modified_G-H,NA,Vegetation,NA,Grass-herb,NA,Modified_G-H,NA,12.0,1.578313253012048,4470.276213301378,2.533894989807312,1.947273816656681,1.902165456436715,0.508687837028161,766.7370030581043,108.86068944314208,0.121792260521347,0.579631004175318,5090.409227082085,1.3,4.123099803924561,5669.863990413422,4621.528460155782,0.05674056319355,7530.263031755542,3119.436189334931,4085.208508088676,1.992343425280886,0.0682620688014,0.296591878500102,0.414173841988466,0.134048569959197,1.843299556643361,0.781763856589685,0.049618320610687,0.0,0.950381679389313,1.308334389206431,0.621231596356324,134.79732056243273,99.45320820372339,0.143774628794981,213.58321846469588,87.25901828882695,113.1941826258145,9.535249753844118,0.088367509842316
19.634735148,107.0,Built-up,NA,Paved,NA,Non-linear_paved,NA,Built-up,NA,Paved,NA,Non-linear_paved,NA,12.0,1.229508196721312,5403.192716236722,1.575845215823516,1.213960546282246,1.631837385450639,0.766312594840668,972.194498141264,486.3845769653384,0.169089772806492,0.588117460653169,4229.885179564997,3.125,3.127500057220459,6858.556904400607,5313.663125948407,0.325401365654529,3338.6342943854324,4037.358118361153,3403.669195751138,15.118235456823669,0.381762937813636,-0.009645798570303,-0.094729466202845,-0.085161483201142,0.980892707949736,0.906771121255751,0.353333333333333,0.053333333333333,0.593333333333333,0.863378973825713,-0.142084567748282,186.1986987370164,274.90618406351285,0.512782185289128,192.914681012482,177.44985777763273,182.3970368043418,22.310274555842618,0.4649477366777
19.6347481087,119.0,Vegetation,NA,Grass-herb,NA,Modified_G-H,NA,Vegetation,NA,Grass-herb,NA,Modified_G-H,NA,12.0,1.568965517241379,4242.402253349574,2.93338771165571,1.827040194884287,2.165339442870048,0.599878197320341,536.0646104283497,261.40675534945893,0.123876713008797,0.579148150929414,5002.545473000406,1.066666666666667,2.558099985122681,5309.919914738124,4345.309987819732,0.039764829491285,7590.349573690622,3071.976857490865,4221.514920828258,2.130195120122084,0.076168002203406,0.285207695569622,0.423769872866205,0.157611484084283,1.798015574039805,0.778755924540522,0.063186813186813,0.0,0.936813186813187,1.111879554045617,0.635625002248926,132.75851064650905,133.10110408089352,0.116645662185819,228.74570920373068,121.36191266447393,144.55444612038318,7.227955576786593,0.055851899489041
19.6343997071,167.0,Vegetation,NA,Grass-herb,NA,Modified_G-H,NA,Vegetation,NA,Grass-herb,NA,Modified_G-H,NA,12.0,1.285714285714286,3887.7263969171486,1.810816552788917,1.734104046242775,1.847918163407165,0.61849710982659,3081.2740740740746,840.0007462686559,0.106089758069618,0.578482157263442,5065.161849710982,1.333333333333333,0.689999997615814,5049.127167630058,4059.722543352601,0.075634103765001,8581.43352601156,2554.3294797687863,3969.184971098266,4.551827128481314,0.096067069389055,0.367491734050829,0.541238534181648,0.216885469019146,2.162014012573744,0.801554711470278,0.277777777777778,0.0,0.722222222222222,0.947767268997157,0.811821350184667,68.98501145375269,84.18479130564319,0.136959487053018,296.52128061687256,34.058949315387544,69.9782881131348,7.942372923830072,0.04098030670307
19.6357376906,179.0,Bare,NA,Barren,NA,Modified_barren,NA,Bare,NA,Barren,NA,Modified_barren,NA,12.0,1.727272727272727,7393.140882509303,2.360867396091438,2.192982456140351,1.549773629721801,0.374800637958533,908.3626442157765,1120.3629787234045,0.204048123675752,0.572479501847927,6633.101541733121,2.2,2.965100049972534,8231.390749601276,7445.121212121212,0.159308772081468,5951.272727272727,6502.910685805423,5554.255183413078,16.822924886249375,0.197714037616905,0.034506677741481,-0.044293386425755,-0.078679808562162,1.071479888976884,0.729434016252139,0.315789473684211,0.0,0.684210526315789,1.400955047605146,-0.06643741236571,353.8632613896552,250.2551769078644,0.376106885918499,177.45712406942712,127.03564890827899,220.20409193000938,37.38105065678757,0.52278994919873
19.6356414625,200.0,Vegetation,NA,Grass-herb,NA,Modified_G-H,NA,Vegetation,NA,Grass-herb,NA,Modified_G-H,NA,12.0,2.390243902439024,4783.356756756756,1.058992049757411,2.135892184245989,1.613403526542636,0.405189189189189,604.0777234496145,866.0073453334492,0.04489602003207,0.579975806391445,5333.603603603603,2.021697996717513,1.598000049591065,5792.545945945946,4928.072972972973,0.037491827021296,7443.286486486487,3629.451351351351,4745.332432432432,1.301695753905419,0.06868659406699,0.221350267163275,0.344434699980205,0.133242971984755,1.568549009467625,0.699672601514587,0.0,0.0,1.0,1.710456827399108,0.516628721109429,154.02468842924358,127.10679729341699,0.039703546746433,180.89601038756928,100.17382339756159,119.01557500078924,1.919600337096526,0.073441645722612
19.6346362541,261.0,Vegetation,NA,Grass-herb,NA,Modified_G-H,NA,Vegetation,NA,Grass-herb,NA,Modified_G-H,NA,12.0,2.327044025157233,5108.289644012944,1.326031883229601,2.307682282411792,1.406320374234864,0.17242718446602,508.26370782026163,2371.410545729355,0.070414376755983,0.579944385357675,5584.970873786408,2.416467199590289,0.25,5913.305825242718,5183.383495145631,0.02149258246044,7343.349514563107,4228.179611650486,5038.888349514563,1.225481692198754,0.070917374789715,0.186110232281521,0.269209874419766,0.087482765990437,1.457335230551507,0.575141957095085,0.0,0.0,1.0,1.748173739509358,0.403797363747033,141.74179541689534,143.9957979410338,0.028499849595485,153.23214881937082,111.88114428618539,143.29662958469908,1.053215140478066,0.026525826242154
19.6348890443,263.0,Vegetation,NA,Grass-herb,NA,Modified_G-H,NA,Vegetation,NA,Grass-herb,NA,Modified_G-H,NA,12.0,2.635135135135135,3928.98727933541,2.472835954885761,2.725856697819315,1.528634192155445,0.0,863.1412869246617,852.2905176071267,0.252452536858098,0.5788959365443,4562.280633437175,1.4,4.013999938964844,5116.515576323987,4023.3683800623053,0.143224688296758,7016.395638629284,2647.0778816199377,3646.483644859813,11.133406809354897,0.147882842995528,0.316041465365513,0.452147744582081,0.158798123929502,1.924153875890763,0.487318309152193,0.0,0.384615384615385,0.615384615384615,2.221083822489739,0.678186526668484,131.1313480550656,221.874488733963,0.354171158847529,615.2294553436252,267.6166480121461,247.97746074443305,22.46995589717224,0.451894438960006
19.6344076639,269.0,Vegetation,NA,Trees,NA,Deciduous,NA,Vegetation,NA,Trees,NA,Deciduous,NA,12.0,1.491803278688525,3947.783959202596,0.888824666281805,2.173749655510777,1.49855602331955,0.460361613351877,1425.3892963868518,2033.2344749058454,0.035661394621623,0.568768095257375,6537.777005099676,2.462059382944045,0.802500009536743,5117.824756606397,4330.9054242002785,0.159690542212948,12887.803894297636,2394.6216968011126,4776.333796940195,9.574054825527694,0.254335295880454,0.459205551900848,0.68661758795726,0.332133158854186,2.698262818765681,0.720415182160891,0.0,0.313186813186813,0.686813186813187,1.29776916340762,1.029892686607865,189.85584136330831,200.93511421245205,0.141936892890784,887.6741775832676,247.3400127429134,197.6910850102538,11.572121819967615,0.122250801850913
19.6353398876,299.0,Bare,NA,Barren,NA,Linear_unpaved,NA,Bare,NA,Barren,NA,Linear_unpaved,NA,12.0,3.376811594202898,8009.4512372634645,2.068291957361431,3.973799126637555,1.244314532330214,0.0,1349.0405117270789,1054.873476702506,0.273590649987757,0.569264499016616,7215.555167394469,1.076923076923077,4.392399787902832,8717.665502183407,8215.596506550219,0.260322096318822,6335.977292576419,7095.091703056769,6127.696069868995,20.8488150271461,0.284893107977106,0.016711062353014,-0.056519284557853,-0.07316124631211,1.033990135987909,0.323898019421107,0.263948497854077,0.0,0.736051502145923,2.546629373427988,-0.084775770879093,521.6175822238008,412.0118131028162,0.538422098139687,256.4865487753958,249.73099629115347,334.74602687347726,34.57021952164398,0.431427625774032
